Date,Event,Link,Sort Number,Entry ID
11/4/2022,Inside Story reveals the surveillance of Th. Koukakis with Predator spyware.,https://insidestory.gr/article/poios-parakoloythoyse-kinito-toy-dimosiografoy-thanasi-koykaki,44662,4bd33d23
12/4/2022,"A private Cessna aircraft (AOJ71H), linked to Tal Dilian and Intellexa, travels from Cyprus to Athens. From that moment on, Greek and foreign employees of Intellexa stop going to the company's offices in Elliniko every day for work and begin working remotely, following a decision by the company's leadership and Tal Dilian himself.",https://linkmix.co/12915652,44663,97a7f17d
12/4/2022,"The Deputy Director of the International Press Institute (IPI) states, regarding the surveillance of Th. Koukakis: ""The Greek authorities must immediately provide greater clarity and answers about how and by whom this invasive spyware technology has been abused in Greece (...) If the government believes that a private actor or individual is responsible, it should publicly provide evidence of its suspicions and law enforcement authorities should hold them accountable.""",https://ipi.media/greece-journalist-thanasis-koukakis-surveilled-for-10-weeks-with-powerful-new-spyware-tool/,44663,eddffb0c
13/04/2022,"Announcement by the Board of Directors of the Athens Journalists' Union (ESIEA), which states among other things: ""The complaints of colleague Thanasis Koukakis regarding the breach of his communications privacy must be investigated immediately""",https://www.esiea.gr/na-diereynithoyn-amesos-oi-kataggelie/,44664,434ce9cc
14/4/2022,"Inside Story reveals that OTA (Operational Technical Agency of North Macedonia), according to information from Skopje, contacted the leadership of the Greek Intelligence Service (EYP) in February 2022 in Thessaloniki, where it was agreed that the two authorities would cooperate confidentially, and that Intellexa would play some role.",https://insidestory.gr/article/predator-stin-ellada-hroniko-ton-apokalypseon,44665,b09952ed
15/4/2022,"Reporters United reveals that in the summer of 2020 the Greek Intelligence Service (EYP) was monitoring the mobile phone of Th. Koukakis. A few days later, Intellexa employees who had been working there for some time receive orders to empty the two basements of the offices of the servers that were installed there.",https://linkmix.co/13086106,44666,41cb8e81
18/4/2022,"By order of the head of the Athens First Instance Prosecutor's Office, Sotiria Papageorgopoulou, a preliminary investigation is ordered to determine whether and by which persons the criminal act of violating telephone privacy in the case of Th. Koukakis was committed.",https://www.kathimerini.gr/society/561817600/eisaggeliki-paremvasi-gia-kataggelies-peri-parakoloythiseon/,44669,3aaf9456
18/4/2022,"Government spokesperson G. Oikonomou announces that ""the National Transparency Authority (EAD) has intervened ex officio to investigate the entire matter [of Th. Koukakis's surveillance] in all its dimensions.""",https://www.reportersunited.gr/8730/sygkalypsi-2-pos-i-kyvernisi-mitsotaki-prospathei-xana-na-kleisei-tin-ypothesi-koykaki/https://www.reportersunited.gr/8730/sygkalypsi-2-pos-i-kyvernisi-mitsotaki-prospathei-xana-na-kleisei-tin-ypothesi-koykaki,44669,5b721a64
18/4/2022,"The head of the Athens First Instance Prosecutor's Office, Sotiria Papageorgopoulou, initiates the judicial investigation of the surveillance scandal.",https://www.efsyn.gr/politiki/430352_kathysterei-dyo-hronia-i-proanakrisi-gia-skandalo-ton-ypoklopon,44669,9c634fc5
20/4/2022,"A two-day training session for Intellexa employees takes place at the Krikel building on 5 Ifestou Street in Marousi. According to tvxs sources, present at the training sessions conducted by Intellexa's Israelis in Marousi was Sotiris Dalas, who for several years maintained his office in that building.",https://tvxs.gr/news/ellada/apokleistiko-lavranos-krikel-intellexa-nea-stoicheia-gia-to-skandalo-ton-ypoklopon/,44671,028aeef4
22/04/2022,Seven international journalism associations demand answers from the Greek government regarding the surveillance of Th. Koukakis.,https://www.mfrr.eu/greece-letter-to-government-after-spyware-surveillance-of-journalist-thanasis-koukakis/,44673,dab25539
1/5/2022,"Advertising contracts are signed by Krikel with two companies of the Proto Thema group, specifically with Ekdoseis Proto Thema Ekdotiki SA and Ekdoseis Neo Chroma SA, for 55,800 euros each.",https://linkmix.co/50352459,44682,4691e319
04/05/2022,The president of the Authority for Communication Security and Privacy (ADAE) reminds in writing the Minister of Justice K. Tsiaras and the Minister of Digital Governance K. Pierrakakis that one year has passed since the obligation to issue the Joint Ministerial Decision providing for the creation of ADAE's digital archive. They ignore him.,https://www.reportersunited.gr/10275/adae-maximou-parochoi/,44685,56f2af9a
9/5/2022,Inside Story reveals that since 2011 Greek governments were interested in purchasing a system for infiltrating computer and smartphone operating systems.,https://insidestory.gr/article/diahroniko-endiaferon-ton-ellinikon-arhon-gia-logismika-kataskopeias,44690,0be5bf4b
16/5/2022,"Inside Story reveals that in July 2020 the first two domains connected to Predator were purchased. The article describes a series of other domains that were subsequently purchased, as well as the fact that each domain can be used to infect the devices of multiple people.",https://insidestory.gr/article/den-itan-mono-enas-o-stohos-parakoloythisis-me-logismiko-kataskopias,44697,d16a2fb7
18/5/2022,"Intellexa's private Cessna (AOJ71H) travels from Cyprus to Khartoum, Sudan. According to information, it transports surveillance technology manufactured in the European Union to the Rapid Support Forces (RSF), a paramilitary force involved in violent disappearances of protesters and shootings of civilians in Darfur. It remains on the ground for 45 minutes before departing to return to Larnaca.",https://linkmix.co/12915231,44699,96365f57
18/5/2022,The National Transparency Authority (EAD) calls by letter on the company Intellexa to assist its investigation into the surveillance of Th. Koukakis.,https://insidestory.gr/article/apo-koykaki-androylaki-nea-tropi-ypothesi-predator,44699,382c9c71
19/5/2022,"A report by Google's Threat Analysis Group estimates with high confidence that five 0-day vulnerabilities were packaged by Cytrox (which produced Predator before it was sold to Intellexa) and sold to state-backed actors, including in Greece.",https://blog.google/threat-analysis-group/protecting-android-users-from-0-day-attacks/,44700,541fd190
24/5/2022,"Th. Koukakis is summoned by the National Transparency Authority (EAD) for an unsigned (informal, as it is characterised) examination, 25 days after the disclosure of his surveillance.",https://insidestory.gr/article/apo-koykaki-androylaki-nea-tropi-ypothesi-predator,44705,d345e976
25/5/2022,Inside Story reveals the connections between Krikel and Intellexa and between G. Lavranos and F. Bitzios.,https://insidestory.gr/article/i-grammi-poy-syndeei-elliniko-dimosio-me-tin-intellexa,44706,70dae3d4
27/5/2022,"According to a later revelation by Tasos Telloglou, on that day ""in Kolonaki, [Telloglou grabbed] a man from the Internal Affairs Service of the Hellenic Police (ELAS) who was following [him] to a meeting.""",https://www.youtube.com/watch?v=5VySTM2-ly0,44708,9a69c833
28/5/2022,"G. Dimitriadis becomes godfather to G. Lavranos's second child at the Island Club in Varkiza. At the baptism of G. Lavranos's first child in 2017, also at the Island Club, present were Thanos Plevris (later Minister of Health), Konstantinos Tsouvalas (former General Secretary for Citizen Protection) and Nikos Panagiotopoulos (later Minister of Defence), whose wife was godmother. The second godfather at that baptism was Giorgos Bitharas, to whom G. Dimitriadis sold a solar energy company while he was Secretary General to the Prime Minister.",https://www.efsyn.gr/politiki/366681_skandalo-ypoklopon-pos-stithike-o-istos-kybernisis-labranoy,44709,a357bb0a
31/5/2022,The National Transparency Authority (EAD) summons the company Krikel by letter to assist in its investigation into the surveillance of Th. Koukakis.,https://insidestory.gr/article/apo-koykaki-androylaki-nea-tropi-ypothesi-predator,44712,44c87525
03/06/2022,"An investigation by Reporters United is published on the front page of Efimerida ton Syntakton. According to the investigation, Grigoris Dimitriadis, while serving as Secretary General to the Prime Minister, begins business activity that, through corporate transactions, connects him to natural and legal persons who are in turn indirectly or directly linked to the surveillance case, specifically: 1) to Intellexa, a company that markets the illegal Predator spyware in Greece, 2) to Krikel, which allegedly supplied surveillance software to the Greek State.",https://www.reportersunited.gr/8948/o-megalos-anipsios-ki-o-megalos-aderfos/,44715,38d79523
09/06/2022,"Extrajudicial notice from G. Dimitriadis to (the management and journalists of) Efimerida ton Syntakton and Reporters United, regarding the investigation linking him to the companies Intellexa and Krikel.",https://www.reportersunited.gr/9031/exodika-kai-apo-to-maximoy-kata-toy-reporters-united-gia-tin-ereyna-ton-ypoklopon/,44721,b8d6fcfd
9/6/2022,"The National Transparency Authority (EAD) visits the offices of Intellexa as part of the investigation into the surveillance of Th. Koukakis. Written responses from the company to the EAD have preceded this. During the visit, the team does not meet the legal representatives of the companies, but accountants and lawyers.",https://insidestory.gr/article/apo-koykaki-androylaki-nea-tropi-ypothesi-predator,44721,106e5e4c
